contest_id,election_date,election_type,primary_party,is_voter_statistics,question_number,question_text,question_type,question_grouping,office_name,district_type,district_name,candidate_name,is_pseudocandidate,candidate_party,candidate_party_2,candidate_party3,candidate_for_retention_or_recall,granular_division_type,granular_division_name,votes
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Total Ballots Cast",1,,,,,County,Saguache,52
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,"San Juan",6
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,"San Juan",0
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Total Ballots Cast",1,,,,,County,"San Juan",6
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,"San Miguel",32
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,"San Miguel",0
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Total Ballots Cast",1,,,,,County,"San Miguel",32
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Sedgwick,29
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Sedgwick,0
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Total Ballots Cast",1,,,,,County,Sedgwick,29
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Summit,84
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Summit,0
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Total Ballots Cast",1,,,,,County,Summit,84
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Teller,82
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Teller,0
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Total Ballots Cast",1,,,,,County,Teller,82
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Washington,51
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Washington,0
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Total Ballots Cast",1,,,,,County,Washington,51
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Weld,959
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Weld,0
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Total Ballots Cast",1,,,,,County,Weld,959
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Yuma,78
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Yuma,0
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Total Ballots Cast",1,,,,,County,Yuma,78
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,"Rio Grande",2731
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Routt,3967
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Saguache,1587
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,"San Juan",138
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,"San Miguel",2158
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Sedgwick,451
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Summit,4842
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Teller,2940
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Washington,621
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Weld,25746
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Yuma,1491
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Adams,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Alamosa,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Arapahoe,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Archuleta,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Baca,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Bent,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Boulder,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Chaffee,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Cheyenne,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,"Clear Creek",
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Conejos,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Costilla,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Crowley,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Custer,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Delta,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Denver,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Dolores,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Douglas,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Eagle,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Elbert,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,"El Paso",
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Fremont,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Garfield,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Gilpin,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Grand,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Gunnison,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Hinsdale,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Huerfano,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Jackson,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Jefferson,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Kiowa,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,"Kit Carson",
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Lake,
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,"La Plata",
